"Time","Snort-42121"
2025-05-28 17:35:22,0.0398
2025-05-28 17:35:24,0.0398
2025-05-28 17:35:26,0.0398
2025-05-28 17:35:28,0.0398
2025-05-28 17:35:30,0.0398
2025-05-28 17:35:32,0.0398
2025-05-28 17:35:34,0.0398
2025-05-28 17:35:36,0.0398
2025-05-28 17:35:38,0.0398
2025-05-28 17:35:40,0.0398
2025-05-28 17:35:42,0.0398
2025-05-28 17:35:44,0.0398
2025-05-28 17:35:46,0.0398
2025-05-28 17:35:48,0.0398
2025-05-28 17:35:50,0.0398
2025-05-28 17:35:52,0.0398
2025-05-28 17:35:54,0.0398
2025-05-28 17:35:56,0.0398
2025-05-28 17:35:58,0.0398
2025-05-28 17:36:00,0.0398
2025-05-28 17:36:02,0.0398
2025-05-28 17:36:04,0.0397
2025-05-28 17:36:06,0.0398
2025-05-28 17:36:08,0.0398
2025-05-28 17:36:10,0.0398
2025-05-28 17:36:12,0.0398
2025-05-28 17:36:14,0.0398
2025-05-28 17:36:16,0.0397
2025-05-28 17:36:18,0.0398
2025-05-28 17:36:20,0.0398
2025-05-28 17:36:22,0.0397
2025-05-28 17:36:24,0.0397
2025-05-28 17:36:26,0.0398
2025-05-28 17:36:28,0.0398
2025-05-28 17:36:30,0.0398
2025-05-28 17:36:32,0.0397
2025-05-28 17:36:34,0.0397
2025-05-28 17:36:36,0.0398
2025-05-28 17:36:38,0.0398
2025-05-28 17:36:40,0.0398
2025-05-28 17:36:42,0.0397
2025-05-28 17:36:44,0.0397
2025-05-28 17:36:46,0.0397
2025-05-28 17:36:48,0.0397
2025-05-28 17:36:50,0.0397
2025-05-28 17:36:52,0.0397
2025-05-28 17:36:54,0.0397
2025-05-28 17:36:56,0.0397
2025-05-28 17:36:58,0.0398
2025-05-28 17:37:00,0.0397
2025-05-28 17:37:02,0.0397
2025-05-28 17:37:04,0.0397
2025-05-28 17:37:06,0.0397
2025-05-28 17:37:08,0.0397
2025-05-28 17:37:10,0.0397
2025-05-28 17:37:12,0.0397
2025-05-28 17:37:14,0.0397
2025-05-28 17:37:16,0.0397
2025-05-28 17:37:18,0.0397
2025-05-28 17:37:20,0.0396
2025-05-28 17:37:22,0.0397
2025-05-28 17:37:24,0.0397
2025-05-28 17:37:26,0.0413
2025-05-28 17:37:28,0.0424
2025-05-28 17:37:30,0.0434
2025-05-28 17:37:32,0.0434
2025-05-28 17:37:34,0.0454
2025-05-28 17:37:36,0.0455
2025-05-28 17:37:38,0.0471
2025-05-28 17:37:40,0.0487
2025-05-28 17:37:42,0.0487
2025-05-28 17:37:44,0.0510
2025-05-28 17:37:46,0.0520
2025-05-28 17:37:48,0.0520
2025-05-28 17:37:50,0.0525
2025-05-28 17:37:52,0.0526
2025-05-28 17:37:54,0.0526
2025-05-28 17:37:56,0.0529
2025-05-28 17:37:58,0.0529
2025-05-28 17:38:00,0.0532
2025-05-28 17:38:02,0.0532
2025-05-28 17:38:04,0.0535
2025-05-28 17:38:06,0.0535
2025-05-28 17:38:08,0.0536
2025-05-28 17:38:10,0.0538
2025-05-28 17:38:12,0.0540
2025-05-28 17:38:14,0.0542
2025-05-28 17:38:16,0.0544
2025-05-28 17:38:18,0.0546
2025-05-28 17:38:20,0.0546
2025-05-28 17:38:22,0.0549
2025-05-28 17:38:24,0.0551
2025-05-28 17:38:26,0.0553
2025-05-28 17:38:28,0.0554
2025-05-28 17:38:30,0.0555
2025-05-28 17:38:32,0.0555
2025-05-28 17:38:34,0.0569
2025-05-28 17:38:36,0.0579
2025-05-28 17:38:38,0.0590
2025-05-28 17:38:40,0.0603
2025-05-28 17:38:42,0.0603
2025-05-28 17:38:44,0.0627
2025-05-28 17:38:46,0.0628
2025-05-28 17:38:48,0.0645
2025-05-28 17:38:50,0.0645
2025-05-28 17:38:52,0.0668
2025-05-28 17:38:54,0.0668
2025-05-28 17:38:56,0.0690
2025-05-28 17:38:58,0.0700
2025-05-28 17:39:00,0.0700
2025-05-28 17:39:02,0.0716
2025-05-28 17:39:04,0.0727
2025-05-28 17:39:06,0.0735
2025-05-28 17:39:08,0.0735
2025-05-28 17:39:10,0.0753
2025-05-28 17:39:12,0.0764
